ONA_1:input 1/mode 1/transmission: Re(TE transmission) vs wavelength

wavelength(nm), Re(TE transmission)
1543.78, 0.110203
1543.78, 0.110186
1543.78, 0.110168
1543.78, 0.110151
1543.78, 0.110133
1543.78, 0.110116
1543.78, 0.110098
1543.78, 0.110081
1543.78, 0.110063
1543.78, 0.110046
1543.78, 0.110028
1543.78, 0.110011
1543.78, 0.109993
1543.78, 0.109976
1543.78, 0.109958
1543.78, 0.10994
1543.78, 0.109923
1543.78, 0.109905
1543.78, 0.109887
1543.78, 0.10987
1543.77, 0.109852
1543.77, 0.109835
1543.77, 0.109817
1543.77, 0.109799
1543.77, 0.109781
1543.77, 0.109764
1543.77, 0.109746
1543.77, 0.109728
1543.77, 0.10971
1543.77, 0.109693
1543.77, 0.109675
1543.77, 0.109657
1543.77, 0.109639
1543.77, 0.109621
1543.77, 0.109604
1543.77, 0.109586
1543.77, 0.109568
1543.77, 0.10955
1543.77, 0.109532
1543.77, 0.109514
1543.77, 0.109496
1543.77, 0.109478
1543.77, 0.10946
1543.77, 0.109443
1543.77, 0.109425
1543.76, 0.109407
1543.76, 0.109389
1543.76, 0.109371
1543.76, 0.109353
1543.76, 0.109335
1543.76, 0.109316
1543.76, 0.109298
1543.76, 0.10928
1543.76, 0.109262
1543.76, 0.109244
1543.76, 0.109226
1543.76, 0.109208
1543.76, 0.10919
1543.76, 0.109172
1543.76, 0.109154
1543.76, 0.109135
1543.76, 0.109117
1543.76, 0.109099
1543.76, 0.109081
1543.76, 0.109063
1543.76, 0.109044
1543.76, 0.109026
1543.76, 0.109008
1543.76, 0.10899
1543.76, 0.108971
1543.75, 0.108953
1543.75, 0.108935
1543.75, 0.108916
1543.75, 0.108898
1543.75, 0.10888
1543.75, 0.108861
1543.75, 0.108843
1543.75, 0.108825
1543.75, 0.108806
1543.75, 0.108788
1543.75, 0.108769
1543.75, 0.108751
1543.75, 0.108732
1543.75, 0.108714
1543.75, 0.108695
1543.75, 0.108677
1543.75, 0.108658
1543.75, 0.10864
1543.75, 0.108621
1543.75, 0.108603
1543.75, 0.108584
1543.75, 0.108566
1543.75, 0.108547
1543.75, 0.108529
1543.75, 0.10851
1543.74, 0.108491
1543.74, 0.108473
1543.74, 0.108454
1543.74, 0.108435
1543.74, 0.108417
1543.74, 0.108398
1543.74, 0.108379
1543.74, 0.108361
1543.74, 0.108342
1543.74, 0.108323
1543.74, 0.108304
1543.74, 0.108286
1543.74, 0.108267
1543.74, 0.108248
1543.74, 0.108229
1543.74, 0.10821
1543.74, 0.108192
1543.74, 0.108173
1543.74, 0.108154
1543.74, 0.108135
1543.74, 0.108116
1543.74, 0.108097
1543.74, 0.108078
1543.74, 0.108059
1543.74, 0.10804
1543.74, 0.108021
1543.73, 0.108002
1543.73, 0.107983
1543.73, 0.107964
1543.73, 0.107945
1543.73, 0.107926
1543.73, 0.107907
1543.73, 0.107888
1543.73, 0.107869
1543.73, 0.10785
1543.73, 0.107831
1543.73, 0.107812
1543.73, 0.107793
1543.73, 0.107774
1543.73, 0.107754
1543.73, 0.107735
1543.73, 0.107716
1543.73, 0.107697
1543.73, 0.107678
1543.73, 0.107658
1543.73, 0.107639
1543.73, 0.10762
1543.73, 0.107601
1543.73, 0.107581
1543.73, 0.107562
1543.73, 0.107543
1543.72, 0.107524
1543.72, 0.107504
1543.72, 0.107485
1543.72, 0.107465
1543.72, 0.107446
1543.72, 0.107427
1543.72, 0.107407
1543.72, 0.107388
1543.72, 0.107368
1543.72, 0.107349
1543.72, 0.10733
1543.72, 0.10731
1543.72, 0.107291
1543.72, 0.107271
1543.72, 0.107252
1543.72, 0.107232
1543.72, 0.107213
1543.72, 0.107193
1543.72, 0.107173
1543.72, 0.107154
1543.72, 0.107134
1543.72, 0.107115
1543.72, 0.107095
1543.72, 0.107075
1543.72, 0.107056
1543.71, 0.107036
1543.71, 0.107016
1543.71, 0.106997
1543.71, 0.106977
1543.71, 0.106957
1543.71, 0.106937
1543.71, 0.106918
1543.71, 0.106898
1543.71, 0.106878
1543.71, 0.106858
1543.71, 0.106838
1543.71, 0.106819
1543.71, 0.106799
1543.71, 0.106779
1543.71, 0.106759
1543.71, 0.106739
1543.71, 0.106719
1543.71, 0.106699
1543.71, 0.106679
1543.71, 0.106659
1543.71, 0.10664
1543.71, 0.10662
1543.71, 0.1066
1543.71, 0.10658
1543.71, 0.10656
1543.7, 0.106539
1543.7, 0.106519
1543.7, 0.106499
1543.7, 0.106479
1543.7, 0.106459
1543.7, 0.106439
1543.7, 0.106419
1543.7, 0.106399
1543.7, 0.106379
1543.7, 0.106359
1543.7, 0.106338
1543.7, 0.106318
1543.7, 0.106298
1543.7, 0.106278
1543.7, 0.106257
1543.7, 0.106237
1543.7, 0.106217
1543.7, 0.106197
1543.7, 0.106176
1543.7, 0.106156
1543.7, 0.106136
1543.7, 0.106115
1543.7, 0.106095
1543.7, 0.106075
1543.7, 0.106054
1543.69, 0.106034
1543.69, 0.106013
1543.69, 0.105993
1543.69, 0.105973
1543.69, 0.105952
1543.69, 0.105932
1543.69, 0.105911
1543.69, 0.105891
1543.69, 0.10587
1543.69, 0.10585
1543.69, 0.105829
1543.69, 0.105808
1543.69, 0.105788
1543.69, 0.105767
1543.69, 0.105747
1543.69, 0.105726
1543.69, 0.105705
1543.69, 0.105685
1543.69, 0.105664
1543.69, 0.105643
1543.69, 0.105623
1543.69, 0.105602
1543.69, 0.105581
1543.69, 0.10556
1543.69, 0.10554
1543.69, 0.105519
1543.68, 0.105498
1543.68, 0.105477
1543.68, 0.105456
1543.68, 0.105436
1543.68, 0.105415
1543.68, 0.105394
1543.68, 0.105373
1543.68, 0.105352
1543.68, 0.105331
1543.68, 0.10531
1543.68, 0.105289
1543.68, 0.105268
1543.68, 0.105247
1543.68, 0.105226
1543.68, 0.105205
1543.68, 0.105184
1543.68, 0.105163
1543.68, 0.105142
1543.68, 0.105121
1543.68, 0.1051
1543.68, 0.105079
1543.68, 0.105058
1543.68, 0.105037
1543.68, 0.105015
1543.68, 0.104994
1543.67, 0.104973
1543.67, 0.104952
1543.67, 0.104931
1543.67, 0.104909
1543.67, 0.104888
1543.67, 0.104867
1543.67, 0.104846
1543.67, 0.104824
1543.67, 0.104803
1543.67, 0.104782
1543.67, 0.10476
1543.67, 0.104739
1543.67, 0.104718
1543.67, 0.104696
1543.67, 0.104675
1543.67, 0.104653
1543.67, 0.104632
1543.67, 0.104611
1543.67, 0.104589
1543.67, 0.104568
1543.67, 0.104546
1543.67, 0.104525
1543.67, 0.104503
1543.67, 0.104482
1543.67, 0.10446
1543.66, 0.104438
1543.66, 0.104417
1543.66, 0.104395
1543.66, 0.104374
1543.66, 0.104352
1543.66, 0.10433
1543.66, 0.104309
1543.66, 0.104287
1543.66, 0.104265
1543.66, 0.104243
1543.66, 0.104222
1543.66, 0.1042
1543.66, 0.104178
1543.66, 0.104156
1543.66, 0.104134
1543.66, 0.104113
1543.66, 0.104091
1543.66, 0.104069
1543.66, 0.104047
1543.66, 0.104025
1543.66, 0.104003
1543.66, 0.103981
1543.66, 0.103959
1543.66, 0.103937
1543.66, 0.103915
1543.65, 0.103893
1543.65, 0.103871
1543.65, 0.103849
1543.65, 0.103827
1543.65, 0.103805
1543.65, 0.103783
1543.65, 0.103761
1543.65, 0.103739
1543.65, 0.103717
1543.65, 0.103695
1543.65, 0.103673
1543.65, 0.103651
1543.65, 0.103628
1543.65, 0.103606
1543.65, 0.103584
1543.65, 0.103562
1543.65, 0.103539
1543.65, 0.103517
1543.65, 0.103495
1543.65, 0.103473
1543.65, 0.10345
1543.65, 0.103428
1543.65, 0.103406
1543.65, 0.103383
1543.65, 0.103361
1543.64, 0.103338
1543.64, 0.103316
1543.64, 0.103293
1543.64, 0.103271
1543.64, 0.103249
1543.64, 0.103226
1543.64, 0.103204
1543.64, 0.103181
1543.64, 0.103158
1543.64, 0.103136
1543.64, 0.103113
1543.64, 0.103091
1543.64, 0.103068
1543.64, 0.103045
1543.64, 0.103023
1543.64, 0.103
1543.64, 0.102977
1543.64, 0.102955
1543.64, 0.102932
1543.64, 0.102909
1543.64, 0.102887
1543.64, 0.102864
1543.64, 0.102841
1543.64, 0.102818
1543.64, 0.102795
1543.64, 0.102773
1543.63, 0.10275
1543.63, 0.102727
1543.63, 0.102704
1543.63, 0.102681
1543.63, 0.102658
1543.63, 0.102635
1543.63, 0.102612
1543.63, 0.102589
1543.63, 0.102566
1543.63, 0.102543
1543.63, 0.10252
1543.63, 0.102497
1543.63, 0.102474
1543.63, 0.102451
1543.63, 0.102428
1543.63, 0.102405
1543.63, 0.102382
1543.63, 0.102359
1543.63, 0.102335
1543.63, 0.102312
1543.63, 0.102289
1543.63, 0.102266
1543.63, 0.102243
1543.63, 0.102219
1543.63, 0.102196
1543.62, 0.102173
1543.62, 0.102149
1543.62, 0.102126
1543.62, 0.102103
1543.62, 0.102079
1543.62, 0.102056
1543.62, 0.102033
1543.62, 0.102009
1543.62, 0.101986
1543.62, 0.101962
1543.62, 0.101939
1543.62, 0.101915
1543.62, 0.101892
1543.62, 0.101868
1543.62, 0.101845
1543.62, 0.101821
1543.62, 0.101798
1543.62, 0.101774
1543.62, 0.10175
1543.62, 0.101727
1543.62, 0.101703
1543.62, 0.101679
1543.62, 0.101656
1543.62, 0.101632
1543.62, 0.101608
1543.61, 0.101585
1543.61, 0.101561
1543.61, 0.101537
1543.61, 0.101513
1543.61, 0.101489
1543.61, 0.101466
1543.61, 0.101442
1543.61, 0.101418
1543.61, 0.101394
1543.61, 0.10137
1543.61, 0.101346
1543.61, 0.101322
1543.61, 0.101298
1543.61, 0.101274
1543.61, 0.10125
1543.61, 0.101226
1543.61, 0.101202
1543.61, 0.101178
1543.61, 0.101154
1543.61, 0.10113
1543.61, 0.101106
1543.61, 0.101082
1543.61, 0.101058
1543.61, 0.101033
1543.61, 0.101009
1543.6, 0.100985
1543.6, 0.100961
1543.6, 0.100937
1543.6, 0.100912
1543.6, 0.100888
1543.6, 0.100864
1543.6, 0.100839
1543.6, 0.100815
1543.6, 0.100791
1543.6, 0.100766
1543.6, 0.100742
1543.6, 0.100717
1543.6, 0.100693
1543.6, 0.100669
1543.6, 0.100644
1543.6, 0.10062
1543.6, 0.100595
1543.6, 0.100571
1543.6, 0.100546
1543.6, 0.100522
1543.6, 0.100497
1543.6, 0.100472
1543.6, 0.100448
1543.6, 0.100423
1543.6, 0.100398
1543.59, 0.100374
1543.59, 0.100349
1543.59, 0.100324
1543.59, 0.1003
1543.59, 0.100275
1543.59, 0.10025
1543.59, 0.100225
1543.59, 0.1002
1543.59, 0.100176
1543.59, 0.100151
1543.59, 0.100126
1543.59, 0.100101
1543.59, 0.100076
1543.59, 0.100051
1543.59, 0.100026
1543.59, 0.100001
1543.59, 0.0999763
1543.59, 0.0999512
1543.59, 0.0999262
1543.59, 0.0999012
1543.59, 0.0998761
1543.59, 0.099851
1543.59, 0.0998259
1543.59, 0.0998008
1543.59, 0.0997756
1543.59, 0.0997505
1543.58, 0.0997253
1543.58, 0.0997001
1543.58, 0.0996749
1543.58, 0.0996496
1543.58, 0.0996244
1543.58, 0.0995991
1543.58, 0.0995738
1543.58, 0.0995485
1543.58, 0.0995231
1543.58, 0.0994978
1543.58, 0.0994724
1543.58, 0.099447
1543.58, 0.0994215
1543.58, 0.0993961
1543.58, 0.0993706
1543.58, 0.0993452
1543.58, 0.0993197
1543.58, 0.0992941
1543.58, 0.0992686
1543.58, 0.099243
1543.58, 0.0992175
1543.58, 0.0991919
1543.58, 0.0991662
1543.58, 0.0991406
1543.58, 0.0991149
1543.57, 0.0990892
1543.57, 0.0990635
1543.57, 0.0990378
1543.57, 0.0990121
1543.57, 0.0989863
1543.57, 0.0989605
1543.57, 0.0989347
1543.57, 0.0989089
1543.57, 0.0988831
1543.57, 0.0988572
1543.57, 0.0988313
1543.57, 0.0988054
1543.57, 0.0987795
1543.57, 0.0987535
1543.57, 0.0987276
1543.57, 0.0987016
1543.57, 0.0986756
1543.57, 0.0986495
1543.57, 0.0986235
1543.57, 0.0985974
1543.57, 0.0985713
1543.57, 0.0985452
1543.57, 0.0985191
1543.57, 0.0984929
1543.57, 0.0984667
1543.56, 0.0984406
1543.56, 0.0984143
1543.56, 0.0983881
1543.56, 0.0983618
1543.56, 0.0983356
1543.56, 0.0983093
1543.56, 0.098283
1543.56, 0.0982566
1543.56, 0.0982303
1543.56, 0.0982039
1543.56, 0.0981775
1543.56, 0.098151
1543.56, 0.0981246
1543.56, 0.0980981
1543.56, 0.0980716
1543.56, 0.0980451
1543.56, 0.0980186
1543.56, 0.0979921
1543.56, 0.0979655
1543.56, 0.0979389
1543.56, 0.0979123
1543.56, 0.0978856
1543.56, 0.097859
1543.56, 0.0978323
1543.56, 0.0978056
1543.55, 0.0977789
1543.55, 0.0977522
1543.55, 0.0977254
1543.55, 0.0976986
1543.55, 0.0976718
1543.55, 0.097645
1543.55, 0.0976181
1543.55, 0.0975913
1543.55, 0.0975644
1543.55, 0.0975375
1543.55, 0.0975105
1543.55, 0.0974836
1543.55, 0.0974566
1543.55, 0.0974296
1543.55, 0.0974026
1543.55, 0.0973755
1543.55, 0.0973485
1543.55, 0.0973214
1543.55, 0.0972943
1543.55, 0.0972672
1543.55, 0.09724
1543.55, 0.0972128
1543.55, 0.0971856
1543.55, 0.0971584
1543.55, 0.0971312
1543.54, 0.0971039
1543.54, 0.0970767
1543.54, 0.0970494
1543.54, 0.097022
1543.54, 0.0969947
1543.54, 0.0969673
1543.54, 0.0969399
1543.54, 0.0969125
1543.54, 0.0968851
1543.54, 0.0968576
1543.54, 0.0968301
1543.54, 0.0968026
1543.54, 0.0967751
1543.54, 0.0967476
1543.54, 0.09672
1543.54, 0.0966924
1543.54, 0.0966648
1543.54, 0.0966372
1543.54, 0.0966095
1543.54, 0.0965818
1543.54, 0.0965541
1543.54, 0.0965264
1543.54, 0.0964987
1543.54, 0.0964709
1543.54, 0.0964431
1543.54, 0.0964153
1543.53, 0.0963875
1543.53, 0.0963596
1543.53, 0.0963317
1543.53, 0.0963038
1543.53, 0.0962759
1543.53, 0.096248
1543.53, 0.09622
1543.53, 0.096192
1543.53, 0.096164
1543.53, 0.096136
1543.53, 0.0961079
1543.53, 0.0960798
1543.53, 0.0960517
1543.53, 0.0960236
1543.53, 0.0959954
1543.53, 0.0959673
1543.53, 0.0959391
1543.53, 0.0959108
1543.53, 0.0958826
1543.53, 0.0958543
1543.53, 0.095826
1543.53, 0.0957977
1543.53, 0.0957694
1543.53, 0.095741
1543.53, 0.0957127
1543.52, 0.0956843
1543.52, 0.0956558
1543.52, 0.0956274
1543.52, 0.0955989
1543.52, 0.0955704
1543.52, 0.0955419
1543.52, 0.0955133
1543.52, 0.0954848
1543.52, 0.0954562
1543.52, 0.0954276
1543.52, 0.095399
1543.52, 0.0953703
1543.52, 0.0953416
1543.52, 0.0953129
1543.52, 0.0952842
1543.52, 0.0952554
1543.52, 0.0952267
1543.52, 0.0951979
1543.52, 0.095169
1543.52, 0.0951402
1543.52, 0.0951113
1543.52, 0.0950824
1543.52, 0.0950535
1543.52, 0.0950246
1543.52, 0.0949956
1543.51, 0.0949666
1543.51, 0.0949376
1543.51, 0.0949086
1543.51, 0.0948795
1543.51, 0.0948504
1543.51, 0.0948213
1543.51, 0.0947922
1543.51, 0.094763
1543.51, 0.0947339
1543.51, 0.0947047
1543.51, 0.0946754
1543.51, 0.0946462
1543.51, 0.0946169
1543.51, 0.0945876
1543.51, 0.0945583
1543.51, 0.094529
1543.51, 0.0944996
1543.51, 0.0944702
1543.51, 0.0944408
1543.51, 0.0944113
1543.51, 0.0943819
1543.51, 0.0943524
1543.51, 0.0943229
1543.51, 0.0942933
1543.51, 0.0942638
1543.5, 0.0942342
1543.5, 0.0942046
1543.5, 0.0941749
1543.5, 0.0941453
1543.5, 0.0941156
1543.5, 0.0940859
1543.5, 0.0940561
1543.5, 0.0940264
1543.5, 0.0939966
1543.5, 0.0939668
1543.5, 0.093937
1543.5, 0.0939071
1543.5, 0.0938772
1543.5, 0.0938473
1543.5, 0.0938174
1543.5, 0.0937874
1543.5, 0.0937575
1543.5, 0.0937275
1543.5, 0.0936974
1543.5, 0.0936674
1543.5, 0.0936373
1543.5, 0.0936072
1543.5, 0.0935771
1543.5, 0.0935469
1543.5, 0.0935167
1543.5, 0.0934865
1543.49, 0.0934563
1543.49, 0.093426
1543.49, 0.0933958
1543.49, 0.0933655
1543.49, 0.0933351
1543.49, 0.0933048
1543.49, 0.0932744
1543.49, 0.093244
1543.49, 0.0932136
1543.49, 0.0931831
1543.49, 0.0931526
1543.49, 0.0931221
1543.49, 0.0930916
1543.49, 0.093061
1543.49, 0.0930305
1543.49, 0.0929999
1543.49, 0.0929692
1543.49, 0.0929386
1543.49, 0.0929079
1543.49, 0.0928772
1543.49, 0.0928464
1543.49, 0.0928157
1543.49, 0.0927849
1543.49, 0.0927541
1543.49, 0.0927232
1543.48, 0.0926924
1543.48, 0.0926615
1543.48, 0.0926306
1543.48, 0.0925996
1543.48, 0.0925687
1543.48, 0.0925377
1543.48, 0.0925067
1543.48, 0.0924756
1543.48, 0.0924446
1543.48, 0.0924135
1543.48, 0.0923823
1543.48, 0.0923512
1543.48, 0.09232
1543.48, 0.0922888
1543.48, 0.0922576
1543.48, 0.0922264
1543.48, 0.0921951
1543.48, 0.0921638
1543.48, 0.0921324
1543.48, 0.0921011
1543.48, 0.0920697
1543.48, 0.0920383
1543.48, 0.0920069
1543.48, 0.0919754
1543.48, 0.0919439
1543.47, 0.0919124
1543.47, 0.0918809
1543.47, 0.0918493
1543.47, 0.0918177
1543.47, 0.0917861
1543.47, 0.0917544
1543.47, 0.0917228
1543.47, 0.0916911
1543.47, 0.0916593
1543.47, 0.0916276
1543.47, 0.0915958
1543.47, 0.091564
1543.47, 0.0915322
1543.47, 0.0915003
1543.47, 0.0914684
1543.47, 0.0914365
1543.47, 0.0914046
1543.47, 0.0913726
1543.47, 0.0913406
1543.47, 0.0913086
1543.47, 0.0912765
1543.47, 0.0912445
1543.47, 0.0912124
1543.47, 0.0911802
1543.47, 0.0911481
1543.46, 0.0911159
1543.46, 0.0910837
1543.46, 0.0910515
1543.46, 0.0910192
1543.46, 0.0909869
1543.46, 0.0909546
1543.46, 0.0909222
1543.46, 0.0908899
1543.46, 0.0908575
1543.46, 0.090825
1543.46, 0.0907926
1543.46, 0.0907601
1543.46, 0.0907276
1543.46, 0.090695
1543.46, 0.0906625
1543.46, 0.0906299
1543.46, 0.0905973
1543.46, 0.0905646
1543.46, 0.0905319
1543.46, 0.0904992
1543.46, 0.0904665
1543.46, 0.0904337
1543.46, 0.090401
1543.46, 0.0903681
1543.46, 0.0903353
1543.45, 0.0903024
1543.45, 0.0902695
1543.45, 0.0902366
1543.45, 0.0902036
1543.45, 0.0901707
1543.45, 0.0901377
1543.45, 0.0901046
1543.45, 0.0900715
1543.45, 0.0900385
1543.45, 0.0900053
1543.45, 0.0899722
1543.45, 0.089939
1543.45, 0.0899058
1543.45, 0.0898726
1543.45, 0.0898393
1543.45, 0.089806
1543.45, 0.0897727
1543.45, 0.0897393
1543.45, 0.0897059
1543.45, 0.0896725
1543.45, 0.0896391
1543.45, 0.0896056
1543.45, 0.0895721
1543.45, 0.0895386
1543.45, 0.0895051
1543.45, 0.0894715
1543.44, 0.0894379
1543.44, 0.0894043
1543.44, 0.0893706
1543.44, 0.0893369
1543.44, 0.0893032
1543.44, 0.0892694
1543.44, 0.0892356
1543.44, 0.0892018
1543.44, 0.089168
1543.44, 0.0891341
1543.44, 0.0891002
1543.44, 0.0890663
1543.44, 0.0890324
1543.44, 0.0889984
1543.44, 0.0889644
1543.44, 0.0889303
1543.44, 0.0888962
1543.44, 0.0888621
1543.44, 0.088828
1543.44, 0.0887939
1543.44, 0.0887597
1543.44, 0.0887254
1543.44, 0.0886912
1543.44, 0.0886569
1543.44, 0.0886226
1543.43, 0.0885883
1543.43, 0.0885539
1543.43, 0.0885195
1543.43, 0.0884851
1543.43, 0.0884506
1543.43, 0.0884162
1543.43, 0.0883816
1543.43, 0.0883471
1543.43, 0.0883125
1543.43, 0.0882779
1543.43, 0.0882433
1543.43, 0.0882086
1543.43, 0.0881739
1543.43, 0.0881392
1543.43, 0.0881045
1543.43, 0.0880697
1543.43, 0.0880349
1543.43, 0.088
1543.43, 0.0879651
1543.43, 0.0879302
1543.43, 0.0878953
1543.43, 0.0878603
1543.43, 0.0878254
1543.43, 0.0877903
1543.43, 0.0877553
1543.42, 0.0877202
1543.42, 0.0876851
1543.42, 0.0876499
1543.42, 0.0876148
1543.42, 0.0875795
1543.42, 0.0875443
1543.42, 0.087509
1543.42, 0.0874737
1543.42, 0.0874384
1543.42, 0.0874031
1543.42, 0.0873677
1543.42, 0.0873322
1543.42, 0.0872968
1543.42, 0.0872613
1543.42, 0.0872258
1543.42, 0.0871902
1543.42, 0.0871547
1543.42, 0.0871191
1543.42, 0.0870834
1543.42, 0.0870478
1543.42, 0.0870121
1543.42, 0.0869763
1543.42, 0.0869406
1543.42, 0.0869048
1543.42, 0.0868689
1543.41, 0.0868331
1543.41, 0.0867972
1543.41, 0.0867613
1543.41, 0.0867253
1543.41, 0.0866894
1543.41, 0.0866533
1543.41, 0.0866173
1543.41, 0.0865812
1543.41, 0.0865451
1543.41, 0.086509
1543.41, 0.0864728
1543.41, 0.0864366
1543.41, 0.0864004
1543.41, 0.0863641
1543.41, 0.0863278
1543.41, 0.0862915
1543.41, 0.0862551
1543.41, 0.0862187
1543.41, 0.0861823
1543.41, 0.0861458
1543.41, 0.0861094
1543.41, 0.0860728
1543.41, 0.0860363
1543.41, 0.0859997
1543.41, 0.0859631
1543.4, 0.0859264
1543.4, 0.0858897
1543.4, 0.085853
1543.4, 0.0858163
1543.4, 0.0857795
1543.4, 0.0857427
1543.4, 0.0857059
1543.4, 0.085669
1543.4, 0.0856321
1543.4, 0.0855951
1543.4, 0.0855582
1543.4, 0.0855212
1543.4, 0.0854841
1543.4, 0.085447
1543.4, 0.0854099
1543.4, 0.0853728
1543.4, 0.0853356
1543.4, 0.0852984
1543.4, 0.0852612
1543.4, 0.0852239
1543.4, 0.0851866
1543.4, 0.0851493
1543.4, 0.0851119
1543.4, 0.0850745
1543.4, 0.0850371
1543.4, 0.0849996
1543.39, 0.0849621
1543.39, 0.0849246
1543.39, 0.084887
1543.39, 0.0848495
1543.39, 0.0848118
1543.39, 0.0847742
1543.39, 0.0847365
1543.39, 0.0846987
1543.39, 0.084661
1543.39, 0.0846232
1543.39, 0.0845853
1543.39, 0.0845475
1543.39, 0.0845096
1543.39, 0.0844716
1543.39, 0.0844337
1543.39, 0.0843957
1543.39, 0.0843576
1543.39, 0.0843196
1543.39, 0.0842815
1543.39, 0.0842433
1543.39, 0.0842052
1543.39, 0.084167
1543.39, 0.0841287
1543.39, 0.0840904
1543.39, 0.0840521
1543.38, 0.0840138
1543.38, 0.0839754
1543.38, 0.083937
1543.38, 0.0838986
1543.38, 0.0838601
1543.38, 0.0838216
1543.38, 0.083783
1543.38, 0.0837445
1543.38, 0.0837059
1543.38, 0.0836672
1543.38, 0.0836285
1543.38, 0.0835898
1543.38, 0.0835511
1543.38, 0.0835123
1543.38, 0.0834734
1543.38, 0.0834346
1543.38, 0.0833957
1543.38, 0.0833568
1543.38, 0.0833178
1543.38, 0.0832788
1543.38, 0.0832398
1543.38, 0.0832007
1543.38, 0.0831616
1543.38, 0.0831225
1543.38, 0.0830833
1543.37, 0.0830441
1543.37, 0.0830049
1543.37, 0.0829656
1543.37, 0.0829263
1543.37, 0.0828869
1543.37, 0.0828476
1543.37, 0.0828081
1543.37, 0.0827687
1543.37, 0.0827292
1543.37, 0.0826897
1543.37, 0.0826501
1543.37, 0.0826105
1543.37, 0.0825709
1543.37, 0.0825312
1543.37, 0.0824915
1543.37, 0.0824518
1543.37, 0.082412
1543.37, 0.0823722
1543.37, 0.0823324
1543.37, 0.0822925
1543.37, 0.0822526
1543.37, 0.0822126
1543.37, 0.0821726
1543.37, 0.0821326
1543.37, 0.0820925
1543.36, 0.0820524
1543.36, 0.0820123
1543.36, 0.0819721
1543.36, 0.0819319
1543.36, 0.0818917
1543.36, 0.0818514
1543.36, 0.0818111
1543.36, 0.0817707
1543.36, 0.0817303
1543.36, 0.0816899
1543.36, 0.0816495
1543.36, 0.081609
1543.36, 0.0815684
1543.36, 0.0815279
1543.36, 0.0814872
1543.36, 0.0814466
1543.36, 0.0814059
1543.36, 0.0813652
1543.36, 0.0813244
1543.36, 0.0812837
1543.36, 0.0812428
1543.36, 0.081202
1543.36, 0.0811611
1543.36, 0.0811201
1543.36, 0.0810791
1543.36, 0.0810381
1543.35, 0.0809971
1543.35, 0.080956
1543.35, 0.0809148
1543.35, 0.0808737
1543.35, 0.0808325
1543.35, 0.0807912
1543.35, 0.08075
1543.35, 0.0807086
1543.35, 0.0806673
1543.35, 0.0806259
1543.35, 0.0805845
1543.35, 0.080543
1543.35, 0.0805015
1543.35, 0.08046
