ONA_1:input 1/mode 1/transmission: Abs(TE transmission) vs wavelength

wavelength(nm), Abs(TE transmission)
1555.16, 0.352894
1555.16, 0.353022
1555.16, 0.353149
1555.16, 0.353277
1555.16, 0.353405
1555.16, 0.353533
1555.16, 0.353661
1555.16, 0.353789
1555.16, 0.353917
1555.16, 0.354045
1555.16, 0.354174
1555.16, 0.354302
1555.16, 0.354431
1555.16, 0.35456
1555.15, 0.354688
1555.15, 0.354817
1555.15, 0.354946
1555.15, 0.355075
1555.15, 0.355205
1555.15, 0.355334
1555.15, 0.355463
1555.15, 0.355593
1555.15, 0.355722
1555.15, 0.355852
1555.15, 0.355982
1555.15, 0.356112
1555.15, 0.356242
1555.15, 0.356372
1555.15, 0.356502
1555.15, 0.356632
1555.15, 0.356763
1555.15, 0.356893
1555.15, 0.357024
1555.15, 0.357154
1555.15, 0.357285
1555.15, 0.357416
1555.15, 0.357547
1555.15, 0.357678
1555.15, 0.357809
1555.14, 0.357941
1555.14, 0.358072
1555.14, 0.358203
1555.14, 0.358335
1555.14, 0.358467
1555.14, 0.358598
1555.14, 0.35873
1555.14, 0.358862
1555.14, 0.358994
1555.14, 0.359127
1555.14, 0.359259
1555.14, 0.359391
1555.14, 0.359524
1555.14, 0.359656
1555.14, 0.359789
1555.14, 0.359922
1555.14, 0.360055
1555.14, 0.360188
1555.14, 0.360321
1555.14, 0.360454
1555.14, 0.360587
1555.14, 0.360721
1555.14, 0.360854
1555.14, 0.360988
1555.13, 0.361122
1555.13, 0.361255
1555.13, 0.361389
1555.13, 0.361523
1555.13, 0.361657
1555.13, 0.361792
1555.13, 0.361926
1555.13, 0.36206
1555.13, 0.362195
1555.13, 0.36233
1555.13, 0.362464
1555.13, 0.362599
1555.13, 0.362734
1555.13, 0.362869
1555.13, 0.363004
1555.13, 0.36314
1555.13, 0.363275
1555.13, 0.36341
1555.13, 0.363546
1555.13, 0.363682
1555.13, 0.363817
1555.13, 0.363953
1555.13, 0.364089
1555.13, 0.364225
1555.13, 0.364362
1555.12, 0.364498
1555.12, 0.364634
1555.12, 0.364771
1555.12, 0.364908
1555.12, 0.365044
1555.12, 0.365181
1555.12, 0.365318
1555.12, 0.365455
1555.12, 0.365592
1555.12, 0.365729
1555.12, 0.365867
1555.12, 0.366004
1555.12, 0.366142
1555.12, 0.36628
1555.12, 0.366417
1555.12, 0.366555
1555.12, 0.366693
1555.12, 0.366831
1555.12, 0.36697
1555.12, 0.367108
1555.12, 0.367246
1555.12, 0.367385
1555.12, 0.367524
1555.12, 0.367662
1555.12, 0.367801
1555.11, 0.36794
1555.11, 0.368079
1555.11, 0.368218
1555.11, 0.368358
1555.11, 0.368497
1555.11, 0.368637
1555.11, 0.368776
1555.11, 0.368916
1555.11, 0.369056
1555.11, 0.369196
1555.11, 0.369336
1555.11, 0.369476
1555.11, 0.369616
1555.11, 0.369757
1555.11, 0.369897
1555.11, 0.370038
1555.11, 0.370179
1555.11, 0.370319
1555.11, 0.37046
1555.11, 0.370601
1555.11, 0.370743
1555.11, 0.370884
1555.11, 0.371025
1555.11, 0.371167
1555.11, 0.371308
1555.1, 0.37145
1555.1, 0.371592
1555.1, 0.371734
1555.1, 0.371876
1555.1, 0.372018
1555.1, 0.37216
1555.1, 0.372303
1555.1, 0.372445
1555.1, 0.372588
1555.1, 0.37273
1555.1, 0.372873
1555.1, 0.373016
1555.1, 0.373159
1555.1, 0.373302
1555.1, 0.373446
1555.1, 0.373589
1555.1, 0.373732
1555.1, 0.373876
1555.1, 0.37402
1555.1, 0.374164
1555.1, 0.374308
1555.1, 0.374452
1555.1, 0.374596
1555.1, 0.37474
1555.1, 0.374885
1555.09, 0.375029
1555.09, 0.375174
1555.09, 0.375318
1555.09, 0.375463
1555.09, 0.375608
1555.09, 0.375753
1555.09, 0.375899
1555.09, 0.376044
1555.09, 0.376189
1555.09, 0.376335
1555.09, 0.37648
1555.09, 0.376626
1555.09, 0.376772
1555.09, 0.376918
1555.09, 0.377064
1555.09, 0.37721
1555.09, 0.377357
1555.09, 0.377503
1555.09, 0.37765
1555.09, 0.377797
1555.09, 0.377943
1555.09, 0.37809
1555.09, 0.378237
1555.09, 0.378384
1555.09, 0.378532
1555.08, 0.378679
1555.08, 0.378827
1555.08, 0.378974
1555.08, 0.379122
1555.08, 0.37927
1555.08, 0.379418
1555.08, 0.379566
1555.08, 0.379714
1555.08, 0.379862
1555.08, 0.380011
1555.08, 0.380159
1555.08, 0.380308
1555.08, 0.380457
1555.08, 0.380606
1555.08, 0.380755
1555.08, 0.380904
1555.08, 0.381053
1555.08, 0.381203
1555.08, 0.381352
1555.08, 0.381502
1555.08, 0.381652
1555.08, 0.381801
1555.08, 0.381951
1555.08, 0.382102
1555.07, 0.382252
1555.07, 0.382402
1555.07, 0.382553
1555.07, 0.382703
1555.07, 0.382854
1555.07, 0.383005
1555.07, 0.383156
1555.07, 0.383307
1555.07, 0.383458
1555.07, 0.383609
1555.07, 0.383761
1555.07, 0.383912
1555.07, 0.384064
1555.07, 0.384216
1555.07, 0.384368
1555.07, 0.38452
1555.07, 0.384672
1555.07, 0.384824
1555.07, 0.384976
1555.07, 0.385129
1555.07, 0.385282
1555.07, 0.385434
1555.07, 0.385587
1555.07, 0.38574
1555.07, 0.385893
1555.06, 0.386047
1555.06, 0.3862
1555.06, 0.386353
1555.06, 0.386507
1555.06, 0.386661
1555.06, 0.386815
1555.06, 0.386969
1555.06, 0.387123
1555.06, 0.387277
1555.06, 0.387431
1555.06, 0.387586
1555.06, 0.38774
1555.06, 0.387895
1555.06, 0.38805
1555.06, 0.388205
1555.06, 0.38836
1555.06, 0.388515
1555.06, 0.388671
1555.06, 0.388826
1555.06, 0.388982
1555.06, 0.389137
1555.06, 0.389293
1555.06, 0.389449
1555.06, 0.389605
1555.06, 0.389762
1555.05, 0.389918
1555.05, 0.390074
1555.05, 0.390231
1555.05, 0.390388
1555.05, 0.390545
1555.05, 0.390702
1555.05, 0.390859
1555.05, 0.391016
1555.05, 0.391173
1555.05, 0.391331
1555.05, 0.391488
1555.05, 0.391646
1555.05, 0.391804
1555.05, 0.391962
1555.05, 0.39212
1555.05, 0.392278
1555.05, 0.392437
1555.05, 0.392595
1555.05, 0.392754
1555.05, 0.392913
1555.05, 0.393072
1555.05, 0.393231
1555.05, 0.39339
1555.05, 0.393549
1555.05, 0.393709
1555.04, 0.393868
1555.04, 0.394028
1555.04, 0.394188
1555.04, 0.394347
1555.04, 0.394508
1555.04, 0.394668
1555.04, 0.394828
1555.04, 0.394988
1555.04, 0.395149
1555.04, 0.39531
1555.04, 0.395471
1555.04, 0.395632
1555.04, 0.395793
1555.04, 0.395954
1555.04, 0.396115
1555.04, 0.396277
1555.04, 0.396438
1555.04, 0.3966
1555.04, 0.396762
1555.04, 0.396924
1555.04, 0.397086
1555.04, 0.397248
1555.04, 0.397411
1555.04, 0.397573
1555.04, 0.397736
1555.03, 0.397899
1555.03, 0.398062
1555.03, 0.398225
1555.03, 0.398388
1555.03, 0.398551
1555.03, 0.398715
1555.03, 0.398879
1555.03, 0.399042
1555.03, 0.399206
1555.03, 0.39937
1555.03, 0.399534
1555.03, 0.399699
1555.03, 0.399863
1555.03, 0.400028
1555.03, 0.400192
1555.03, 0.400357
1555.03, 0.400522
1555.03, 0.400687
1555.03, 0.400852
1555.03, 0.401018
1555.03, 0.401183
1555.03, 0.401349
1555.03, 0.401514
1555.03, 0.40168
1555.03, 0.401846
1555.02, 0.402013
1555.02, 0.402179
1555.02, 0.402345
1555.02, 0.402512
1555.02, 0.402679
1555.02, 0.402845
1555.02, 0.403012
1555.02, 0.40318
1555.02, 0.403347
1555.02, 0.403514
1555.02, 0.403682
1555.02, 0.403849
1555.02, 0.404017
1555.02, 0.404185
1555.02, 0.404353
1555.02, 0.404521
1555.02, 0.40469
1555.02, 0.404858
1555.02, 0.405027
1555.02, 0.405196
1555.02, 0.405365
1555.02, 0.405534
1555.02, 0.405703
1555.02, 0.405872
1555.01, 0.406042
1555.01, 0.406211
1555.01, 0.406381
1555.01, 0.406551
1555.01, 0.406721
1555.01, 0.406891
1555.01, 0.407061
1555.01, 0.407232
1555.01, 0.407402
1555.01, 0.407573
1555.01, 0.407744
1555.01, 0.407915
1555.01, 0.408086
1555.01, 0.408258
1555.01, 0.408429
1555.01, 0.408601
1555.01, 0.408772
1555.01, 0.408944
1555.01, 0.409116
1555.01, 0.409288
1555.01, 0.409461
1555.01, 0.409633
1555.01, 0.409806
1555.01, 0.409978
1555.01, 0.410151
1555, 0.410324
1555, 0.410497
1555, 0.410671
1555, 0.410844
1555, 0.411018
1555, 0.411191
1555, 0.411365
1555, 0.411539
1555, 0.411713
1555, 0.411888
1555, 0.412062
1555, 0.412237
1555, 0.412411
1555, 0.412586
1555, 0.412761
1555, 0.412936
1555, 0.413112
1555, 0.413287
1555, 0.413463
1555, 0.413639
1555, 0.413814
1555, 0.41399
1555, 0.414167
1555, 0.414343
1555, 0.414519
1554.99, 0.414696
1554.99, 0.414873
1554.99, 0.41505
1554.99, 0.415227
1554.99, 0.415404
1554.99, 0.415581
1554.99, 0.415759
1554.99, 0.415937
1554.99, 0.416114
1554.99, 0.416292
1554.99, 0.41647
1554.99, 0.416649
1554.99, 0.416827
1554.99, 0.417006
1554.99, 0.417184
1554.99, 0.417363
1554.99, 0.417542
1554.99, 0.417721
1554.99, 0.417901
1554.99, 0.41808
1554.99, 0.41826
1554.99, 0.418439
1554.99, 0.418619
1554.99, 0.418799
1554.99, 0.41898
1554.98, 0.41916
1554.98, 0.41934
1554.98, 0.419521
1554.98, 0.419702
1554.98, 0.419883
1554.98, 0.420064
1554.98, 0.420245
1554.98, 0.420427
1554.98, 0.420608
1554.98, 0.42079
1554.98, 0.420972
1554.98, 0.421154
1554.98, 0.421336
1554.98, 0.421518
1554.98, 0.421701
1554.98, 0.421883
1554.98, 0.422066
1554.98, 0.422249
1554.98, 0.422432
1554.98, 0.422615
1554.98, 0.422799
1554.98, 0.422982
1554.98, 0.423166
1554.98, 0.42335
1554.98, 0.423534
1554.97, 0.423718
1554.97, 0.423902
1554.97, 0.424087
1554.97, 0.424271
1554.97, 0.424456
1554.97, 0.424641
1554.97, 0.424826
1554.97, 0.425012
1554.97, 0.425197
1554.97, 0.425383
1554.97, 0.425568
1554.97, 0.425754
1554.97, 0.42594
1554.97, 0.426126
1554.97, 0.426313
1554.97, 0.426499
1554.97, 0.426686
1554.97, 0.426873
1554.97, 0.42706
1554.97, 0.427247
1554.97, 0.427434
1554.97, 0.427622
1554.97, 0.427809
1554.97, 0.427997
1554.97, 0.428185
1554.96, 0.428373
1554.96, 0.428561
1554.96, 0.42875
1554.96, 0.428938
1554.96, 0.429127
1554.96, 0.429316
1554.96, 0.429505
1554.96, 0.429694
1554.96, 0.429883
1554.96, 0.430073
1554.96, 0.430263
1554.96, 0.430452
1554.96, 0.430642
1554.96, 0.430833
1554.96, 0.431023
1554.96, 0.431213
1554.96, 0.431404
1554.96, 0.431595
1554.96, 0.431786
1554.96, 0.431977
1554.96, 0.432168
1554.96, 0.43236
1554.96, 0.432551
1554.96, 0.432743
1554.95, 0.432935
1554.95, 0.433127
1554.95, 0.433319
1554.95, 0.433512
1554.95, 0.433704
1554.95, 0.433897
1554.95, 0.43409
1554.95, 0.434283
1554.95, 0.434477
1554.95, 0.43467
1554.95, 0.434864
1554.95, 0.435057
1554.95, 0.435251
1554.95, 0.435445
1554.95, 0.43564
1554.95, 0.435834
1554.95, 0.436028
1554.95, 0.436223
1554.95, 0.436418
1554.95, 0.436613
1554.95, 0.436808
1554.95, 0.437004
1554.95, 0.437199
1554.95, 0.437395
1554.95, 0.437591
1554.94, 0.437787
1554.94, 0.437983
1554.94, 0.43818
1554.94, 0.438376
1554.94, 0.438573
1554.94, 0.43877
1554.94, 0.438967
1554.94, 0.439164
1554.94, 0.439362
1554.94, 0.439559
1554.94, 0.439757
1554.94, 0.439955
1554.94, 0.440153
1554.94, 0.440351
1554.94, 0.44055
1554.94, 0.440748
1554.94, 0.440947
1554.94, 0.441146
1554.94, 0.441345
1554.94, 0.441545
1554.94, 0.441744
1554.94, 0.441944
1554.94, 0.442143
1554.94, 0.442343
1554.94, 0.442543
1554.93, 0.442744
1554.93, 0.442944
1554.93, 0.443145
1554.93, 0.443346
1554.93, 0.443547
1554.93, 0.443748
1554.93, 0.443949
1554.93, 0.444151
1554.93, 0.444352
1554.93, 0.444554
1554.93, 0.444756
1554.93, 0.444959
1554.93, 0.445161
1554.93, 0.445363
1554.93, 0.445566
1554.93, 0.445769
1554.93, 0.445972
1554.93, 0.446175
1554.93, 0.446379
1554.93, 0.446582
1554.93, 0.446786
1554.93, 0.44699
1554.93, 0.447194
1554.93, 0.447399
1554.93, 0.447603
1554.92, 0.447808
1554.92, 0.448013
1554.92, 0.448218
1554.92, 0.448423
1554.92, 0.448628
1554.92, 0.448834
1554.92, 0.449039
1554.92, 0.449245
1554.92, 0.449451
1554.92, 0.449657
1554.92, 0.449864
1554.92, 0.450071
1554.92, 0.450277
1554.92, 0.450484
1554.92, 0.450691
1554.92, 0.450899
1554.92, 0.451106
1554.92, 0.451314
1554.92, 0.451522
1554.92, 0.45173
1554.92, 0.451938
1554.92, 0.452146
1554.92, 0.452355
1554.92, 0.452564
1554.92, 0.452773
1554.91, 0.452982
1554.91, 0.453191
1554.91, 0.4534
1554.91, 0.45361
1554.91, 0.45382
1554.91, 0.45403
1554.91, 0.45424
1554.91, 0.454451
1554.91, 0.454661
1554.91, 0.454872
1554.91, 0.455083
1554.91, 0.455294
1554.91, 0.455505
1554.91, 0.455717
1554.91, 0.455928
1554.91, 0.45614
1554.91, 0.456352
1554.91, 0.456564
1554.91, 0.456777
1554.91, 0.456989
1554.91, 0.457202
1554.91, 0.457415
1554.91, 0.457628
1554.91, 0.457841
1554.91, 0.458055
1554.9, 0.458269
1554.9, 0.458483
1554.9, 0.458697
1554.9, 0.458911
1554.9, 0.459125
1554.9, 0.45934
1554.9, 0.459555
1554.9, 0.45977
1554.9, 0.459985
1554.9, 0.4602
1554.9, 0.460416
1554.9, 0.460631
1554.9, 0.460847
1554.9, 0.461064
1554.9, 0.46128
1554.9, 0.461496
1554.9, 0.461713
1554.9, 0.46193
1554.9, 0.462147
1554.9, 0.462364
1554.9, 0.462582
1554.9, 0.462799
1554.9, 0.463017
1554.9, 0.463235
1554.9, 0.463453
1554.89, 0.463672
1554.89, 0.46389
1554.89, 0.464109
1554.89, 0.464328
1554.89, 0.464547
1554.89, 0.464766
1554.89, 0.464986
1554.89, 0.465206
1554.89, 0.465425
1554.89, 0.465646
1554.89, 0.465866
1554.89, 0.466086
1554.89, 0.466307
1554.89, 0.466528
1554.89, 0.466749
1554.89, 0.46697
1554.89, 0.467192
1554.89, 0.467413
1554.89, 0.467635
1554.89, 0.467857
1554.89, 0.468079
1554.89, 0.468302
1554.89, 0.468524
1554.89, 0.468747
1554.88, 0.46897
1554.88, 0.469193
1554.88, 0.469417
1554.88, 0.46964
1554.88, 0.469864
1554.88, 0.470088
1554.88, 0.470312
1554.88, 0.470537
1554.88, 0.470761
1554.88, 0.470986
1554.88, 0.471211
1554.88, 0.471436
1554.88, 0.471661
1554.88, 0.471887
1554.88, 0.472113
1554.88, 0.472339
1554.88, 0.472565
1554.88, 0.472791
1554.88, 0.473018
1554.88, 0.473244
1554.88, 0.473471
1554.88, 0.473698
1554.88, 0.473926
1554.88, 0.474153
1554.88, 0.474381
1554.87, 0.474609
1554.87, 0.474837
1554.87, 0.475065
1554.87, 0.475294
1554.87, 0.475523
1554.87, 0.475752
1554.87, 0.475981
1554.87, 0.47621
1554.87, 0.47644
1554.87, 0.476669
1554.87, 0.476899
1554.87, 0.477129
1554.87, 0.47736
1554.87, 0.47759
1554.87, 0.477821
1554.87, 0.478052
1554.87, 0.478283
1554.87, 0.478514
1554.87, 0.478746
1554.87, 0.478978
1554.87, 0.47921
1554.87, 0.479442
1554.87, 0.479674
1554.87, 0.479907
1554.87, 0.48014
1554.86, 0.480373
1554.86, 0.480606
1554.86, 0.480839
1554.86, 0.481073
1554.86, 0.481307
1554.86, 0.481541
1554.86, 0.481775
1554.86, 0.482009
1554.86, 0.482244
1554.86, 0.482479
1554.86, 0.482714
1554.86, 0.482949
1554.86, 0.483184
1554.86, 0.48342
1554.86, 0.483656
1554.86, 0.483892
1554.86, 0.484128
1554.86, 0.484365
1554.86, 0.484602
1554.86, 0.484838
1554.86, 0.485076
1554.86, 0.485313
1554.86, 0.48555
1554.86, 0.485788
1554.86, 0.486026
1554.85, 0.486264
1554.85, 0.486503
1554.85, 0.486741
1554.85, 0.48698
1554.85, 0.487219
1554.85, 0.487458
1554.85, 0.487698
1554.85, 0.487937
1554.85, 0.488177
1554.85, 0.488417
1554.85, 0.488658
1554.85, 0.488898
1554.85, 0.489139
1554.85, 0.48938
1554.85, 0.489621
1554.85, 0.489862
1554.85, 0.490104
1554.85, 0.490345
1554.85, 0.490587
1554.85, 0.49083
1554.85, 0.491072
1554.85, 0.491315
1554.85, 0.491557
1554.85, 0.4918
1554.85, 0.492044
1554.84, 0.492287
1554.84, 0.492531
1554.84, 0.492775
1554.84, 0.493019
1554.84, 0.493263
1554.84, 0.493508
1554.84, 0.493753
1554.84, 0.493998
1554.84, 0.494243
1554.84, 0.494488
1554.84, 0.494734
1554.84, 0.49498
1554.84, 0.495226
1554.84, 0.495472
1554.84, 0.495719
1554.84, 0.495965
1554.84, 0.496212
1554.84, 0.496459
1554.84, 0.496707
1554.84, 0.496954
1554.84, 0.497202
1554.84, 0.49745
1554.84, 0.497698
1554.84, 0.497947
1554.84, 0.498196
1554.83, 0.498445
1554.83, 0.498694
1554.83, 0.498943
1554.83, 0.499193
1554.83, 0.499442
1554.83, 0.499692
1554.83, 0.499943
1554.83, 0.500193
1554.83, 0.500444
1554.83, 0.500695
1554.83, 0.500946
1554.83, 0.501197
1554.83, 0.501449
1554.83, 0.501701
1554.83, 0.501953
1554.83, 0.502205
1554.83, 0.502457
1554.83, 0.50271
1554.83, 0.502963
1554.83, 0.503216
1554.83, 0.503469
1554.83, 0.503723
1554.83, 0.503977
1554.83, 0.504231
1554.82, 0.504485
1554.82, 0.50474
1554.82, 0.504994
1554.82, 0.505249
1554.82, 0.505504
1554.82, 0.50576
1554.82, 0.506015
1554.82, 0.506271
1554.82, 0.506527
1554.82, 0.506784
1554.82, 0.50704
1554.82, 0.507297
1554.82, 0.507554
1554.82, 0.507811
1554.82, 0.508068
1554.82, 0.508326
1554.82, 0.508584
1554.82, 0.508842
1554.82, 0.5091
1554.82, 0.509359
1554.82, 0.509618
1554.82, 0.509877
1554.82, 0.510136
1554.82, 0.510396
1554.82, 0.510655
1554.81, 0.510915
1554.81, 0.511175
1554.81, 0.511436
1554.81, 0.511697
1554.81, 0.511957
1554.81, 0.512219
1554.81, 0.51248
1554.81, 0.512741
1554.81, 0.513003
1554.81, 0.513265
1554.81, 0.513528
1554.81, 0.51379
1554.81, 0.514053
1554.81, 0.514316
1554.81, 0.514579
1554.81, 0.514842
1554.81, 0.515106
1554.81, 0.51537
1554.81, 0.515634
1554.81, 0.515898
1554.81, 0.516163
1554.81, 0.516428
1554.81, 0.516693
1554.81, 0.516958
1554.81, 0.517224
1554.8, 0.51749
1554.8, 0.517756
1554.8, 0.518022
1554.8, 0.518288
1554.8, 0.518555
1554.8, 0.518822
1554.8, 0.519089
1554.8, 0.519357
1554.8, 0.519624
1554.8, 0.519892
1554.8, 0.52016
1554.8, 0.520429
1554.8, 0.520697
1554.8, 0.520966
1554.8, 0.521235
1554.8, 0.521505
1554.8, 0.521774
1554.8, 0.522044
1554.8, 0.522314
1554.8, 0.522584
1554.8, 0.522855
1554.8, 0.523126
1554.8, 0.523397
1554.8, 0.523668
1554.8, 0.52394
1554.79, 0.524211
1554.79, 0.524483
1554.79, 0.524755
1554.79, 0.525028
1554.79, 0.525301
1554.79, 0.525574
1554.79, 0.525847
1554.79, 0.52612
1554.79, 0.526394
1554.79, 0.526668
1554.79, 0.526942
1554.79, 0.527216
1554.79, 0.527491
1554.79, 0.527766
1554.79, 0.528041
1554.79, 0.528316
1554.79, 0.528592
1554.79, 0.528868
1554.79, 0.529144
1554.79, 0.52942
1554.79, 0.529697
1554.79, 0.529974
1554.79, 0.530251
1554.79, 0.530528
1554.79, 0.530806
1554.78, 0.531083
1554.78, 0.531362
1554.78, 0.53164
1554.78, 0.531918
1554.78, 0.532197
1554.78, 0.532476
1554.78, 0.532756
1554.78, 0.533035
1554.78, 0.533315
1554.78, 0.533595
1554.78, 0.533875
1554.78, 0.534156
1554.78, 0.534437
1554.78, 0.534718
1554.78, 0.534999
1554.78, 0.53528
1554.78, 0.535562
1554.78, 0.535844
1554.78, 0.536127
1554.78, 0.536409
1554.78, 0.536692
1554.78, 0.536975
1554.78, 0.537258
1554.78, 0.537542
1554.78, 0.537825
1554.77, 0.538109
1554.77, 0.538394
1554.77, 0.538678
1554.77, 0.538963
1554.77, 0.539248
1554.77, 0.539533
1554.77, 0.539819
1554.77, 0.540105
1554.77, 0.540391
1554.77, 0.540677
1554.77, 0.540964
1554.77, 0.54125
1554.77, 0.541538
1554.77, 0.541825
1554.77, 0.542112
1554.77, 0.5424
1554.77, 0.542688
1554.77, 0.542977
1554.77, 0.543265
1554.77, 0.543554
1554.77, 0.543843
1554.77, 0.544133
1554.77, 0.544422
1554.77, 0.544712
1554.77, 0.545002
1554.76, 0.545292
1554.76, 0.545583
1554.76, 0.545874
1554.76, 0.546165
1554.76, 0.546457
1554.76, 0.546748
1554.76, 0.54704
1554.76, 0.547332
1554.76, 0.547625
1554.76, 0.547917
1554.76, 0.54821
1554.76, 0.548504
1554.76, 0.548797
1554.76, 0.549091
1554.76, 0.549385
1554.76, 0.549679
1554.76, 0.549973
1554.76, 0.550268
1554.76, 0.550563
1554.76, 0.550858
1554.76, 0.551154
1554.76, 0.55145
1554.76, 0.551746
1554.76, 0.552042
1554.75, 0.552339
1554.75, 0.552636
1554.75, 0.552933
1554.75, 0.55323
1554.75, 0.553528
1554.75, 0.553825
1554.75, 0.554124
1554.75, 0.554422
1554.75, 0.554721
1554.75, 0.55502
1554.75, 0.555319
1554.75, 0.555618
1554.75, 0.555918
1554.75, 0.556218
1554.75, 0.556518
1554.75, 0.556819
1554.75, 0.557119
1554.75, 0.55742
1554.75, 0.557722
1554.75, 0.558023
1554.75, 0.558325
1554.75, 0.558627
1554.75, 0.55893
1554.75, 0.559232
1554.75, 0.559535
1554.74, 0.559838
1554.74, 0.560142
1554.74, 0.560445
1554.74, 0.560749
1554.74, 0.561053
1554.74, 0.561358
1554.74, 0.561663
1554.74, 0.561968
1554.74, 0.562273
1554.74, 0.562579
1554.74, 0.562884
1554.74, 0.56319
1554.74, 0.563497
1554.74, 0.563803
1554.74, 0.56411
1554.74, 0.564417
1554.74, 0.564725
1554.74, 0.565032
1554.74, 0.56534
1554.74, 0.565649
1554.74, 0.565957
1554.74, 0.566266
1554.74, 0.566575
1554.74, 0.566884
1554.74, 0.567194
1554.73, 0.567504
1554.73, 0.567814
1554.73, 0.568124
1554.73, 0.568435
1554.73, 0.568746
1554.73, 0.569057
1554.73, 0.569368
1554.73, 0.56968
1554.73, 0.569992
1554.73, 0.570304
1554.73, 0.570617
1554.73, 0.57093
1554.73, 0.571243
1554.73, 0.571556
1554.73, 0.57187
1554.73, 0.572184
1554.73, 0.572498
1554.73, 0.572812
1554.73, 0.573127
1554.73, 0.573442
1554.73, 0.573757
1554.73, 0.574073
1554.73, 0.574389
1554.73, 0.574705
1554.73, 0.575021
1554.72, 0.575338
1554.72, 0.575654
1554.72, 0.575972
1554.72, 0.576289
1554.72, 0.576607
1554.72, 0.576925
1554.72, 0.577243
1554.72, 0.577562
1554.72, 0.57788
1554.72, 0.5782
1554.72, 0.578519
1554.72, 0.578839
1554.72, 0.579159
1554.72, 0.579479
1554.72, 0.579799
1554.72, 0.58012
1554.72, 0.580441
1554.72, 0.580762
1554.72, 0.581084
1554.72, 0.581406
1554.72, 0.581728
1554.72, 0.58205
1554.72, 0.582373
1554.72, 0.582696
1554.72, 0.583019
1554.71, 0.583343
1554.71, 0.583666
1554.71, 0.583991
1554.71, 0.584315
1554.71, 0.58464
1554.71, 0.584964
1554.71, 0.58529
1554.71, 0.585615
1554.71, 0.585941
1554.71, 0.586267
1554.71, 0.586593
1554.71, 0.58692
1554.71, 0.587247
1554.71, 0.587574
1554.71, 0.587901
1554.71, 0.588229
1554.71, 0.588557
1554.71, 0.588885
1554.71, 0.589214
1554.71, 0.589542
1554.71, 0.589872
1554.71, 0.590201
1554.71, 0.590531
1554.71, 0.590861
